schoolID,studentID,Gender,GRADE,ISCEDP,IMMIG,LANGN,REPEAT,FAMSUP,TEACHSUP,SCHSUST,PROBSELF,HISCED,HOMEPOS,ESCS,PV1MATH,municipality_size,disadvantaged_students,external_evaluation,math_grouping,SCHLTYPE,SCHSIZE,PROATCE,STRATIO,SMRATIO,PROPSUPP,SCHAUTO,INSTLEAD,RATCMP1,STAFFSHORT,EDUSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP
38000083.0,38010950.0,Male,0.0,2,Native student,Other,Never repeated,-0.8392,-0.5635,-0.3636,1.5235,7.0,0.449,-0.2646,403.652,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38010976.0,Male,0.0,2,Native student,Italian,Never repeated,-0.8318,-0.5635,-0.775,-0.4292,8.0,-0.5488,-0.4377,379.896,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38011636.0,Male,0.0,2,Native student,Other,Never repeated,-1.2176,-1.0693,-0.365,-0.3678,5.0,-0.6613,-0.7307,442.528,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38012115.0,Male,0.0,2,Native student,Other,Never repeated,-0.7001,-1.3627,-0.0392,0.1962,5.0,0.6787,-0.2792,490.309,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38013316.0,Male,-1.0,2,Native student,Other,Never repeated,-1.149,-0.1002,,,9.0,0.596,0.4914,419.933,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38013854.0,Male,0.0,2,Native student,Other,Never repeated,-0.0399,-1.0693,0.4943,0.5227,5.0,-0.4879,-1.1015,436.293,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000083.0,38014474.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,1.6127,0.4357,-0.1634,-0.5002,10.0,1.2074,0.652,395.996,A small town (3 000 to about 15 000 people),54.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Public,222.0,0.75,3.7,74.0,0.16,0.2772,-1.2742,0.9524,0.592,-1.4212,0.2991,-0.1695,2.0,2.0,0.0436,0.1942
38000295.0,38000848.0,Male,0.0,2,Native student,Italian,Never repeated,-0.1765,0.8211,,,7.0,-0.352,-0.5721,368.645,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38002354.0,Male,0.0,2,,,,,,0.5247,,,1.8727,,360.727,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38003003.0,Male,0.0,2,Native student,Italian,Never repeated,-0.0419,-0.1002,0.3566,1.2788,6.0,0.2903,0.2941,468.534,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38004557.0,Male,0.0,2,Native student,Italian,Never repeated,-0.6397,1.5558,,,9.0,0.0785,-0.3537,415.309,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38005328.0,Male,0.0,2,Native student,Italian,Never repeated,,1.5558,,,3.0,-0.5909,-1.6997,395.216,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38005377.0,Male,0.0,2,Native student,Italian,Never repeated,0.0874,-0.1002,-0.3216,0.975,9.0,-0.1056,0.7666,414.627,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38006188.0,Male,0.0,2,Native student,Other,,,,,,10.0,,,287.646,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38006220.0,Male,0.0,2,Native student,Other,Never repeated,1.7479,-0.8059,-0.3356,1.2087,8.0,0.871,0.6359,434.366,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38008306.0,Male,-1.0,2,Native student,Italian,Repeated at lease once,-2.4888,-1.0693,-0.6309,0.3526,7.0,-1.1264,-0.7245,500.257,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38008724.0,Male,0.0,2,Native student,Italian,Never repeated,-1.0457,1.5558,-0.8998,-0.4909,7.0,-1.0838,-0.8339,331.432,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38009183.0,Male,0.0,2,Native student,Italian,Never repeated,-0.6798,-1.3627,-0.315,,7.0,0.3704,-0.2539,419.469,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38009350.0,Female,0.0,2,Native student,Italian,Never repeated,-0.0371,1.5558,,,8.0,-0.569,0.583,416.94,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38009552.0,Male,0.0,2,Native student,Italian,Never repeated,,,,,3.0,0.1752,-1.4228,402.197,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38010806.0,Male,0.0,2,Native student,Italian,Never repeated,0.9741,1.5558,,,3.0,-0.0765,-1.4382,411.057,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38011052.0,Male,0.0,2,Native student,Italian,Never repeated,-0.986,,,,10.0,0.7358,0.0937,295.214,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38011459.0,Female,0.0,2,Native student,Italian,Never repeated,0.2082,-0.1002,1.5297,0.3582,3.0,0.4087,-0.4899,518.361,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38011702.0,Male,0.0,2,Native student,Italian,Never repeated,-0.812,-0.3322,,,9.0,0.5636,0.4651,398.765,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38012773.0,Male,0.0,2,Native student,Italian,Never repeated,-2.7393,-2.9095,-2.4733,-1.4766,3.0,-1.5034,-2.2083,333.872,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38012863.0,Male,0.0,2,Native student,Italian,Never repeated,-0.6767,-0.5635,-1.2909,1.2151,10.0,0.5091,1.1451,286.159,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38013187.0,Female,-1.0,2,Native student,Italian,Repeated at lease once,0.9218,-2.1346,-0.5551,0.9236,3.0,-0.7651,-1.8956,376.261,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000295.0,38013815.0,Male,0.0,2,Native student,Italian,Never repeated,-0.5356,-0.1002,2.7532,1.2251,5.0,-0.1311,-0.8558,379.93,A town (15 000 to about 100 000 people),0.0,No,3.0,Public,772.0,0.8119,4.8401,100.0,0.2927,0.3166,2.8888,1.0,1.5435,-0.2805,0.3551,-0.9033,2.0,3.0,1.111,-0.9471
38000180.0,38000850.0,Male,-1.0,2,First-Generation student,Other,Never repeated,0.6687,-1.0693,,,9.0,0.0503,0.3708,487.43,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38000901.0,Male,0.0,2,Native student,Italian,Never repeated,,-0.3322,,,7.0,0.9035,0.372,549.58,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38001312.0,Female,-1.0,2,Second-Generation student,Other,Repeated at lease once,-0.6504,-0.3322,,,10.0,-0.4469,0.1506,364.714,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38001762.0,Male,0.0,2,Second-Generation student,Other,Never repeated,-1.1889,-0.5635,,,10.0,-2.9918,-1.4462,292.165,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38003142.0,Male,0.0,2,Native student,Italian,Never repeated,,-1.0693,,,5.0,-1.2222,-1.0745,500.028,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38003308.0,Female,0.0,2,Native student,Italian,Never repeated,-0.3803,-1.7015,-0.6098,-0.3533,5.0,-0.9539,-1.2511,399.955,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38004405.0,Male,0.0,2,Native student,Italian,Never repeated,,-0.5635,,,8.0,-0.3784,0.463,471.797,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38004663.0,Male,0.0,2,Native student,Italian,Never repeated,,,,,,-0.0482,,444.06,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38005163.0,Female,1.0,2,First-Generation student,Other,Never repeated,1.6539,-0.8059,,,4.0,0.0675,-0.8663,429.249,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38005758.0,Female,0.0,2,Native student,Italian,Never repeated,1.7065,,,0.3309,,-0.033,,431.1,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38005988.0,Female,-1.0,2,Native student,Other,Repeated at lease once,-0.3877,-0.3322,1.5297,0.4506,8.0,-0.2451,-0.1444,406.825,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38006160.0,Male,-1.0,2,Second-Generation student,Italian,Repeated at lease once,0.1938,-1.0693,-0.2555,0.6838,10.0,-0.2677,0.6043,505.822,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38006956.0,Female,0.0,2,Native student,Italian,Never repeated,-0.3515,-0.5635,,,5.0,0.6211,-0.5708,461.528,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38007353.0,Female,0.0,2,Native student,Italian,Never repeated,,0.4357,,,8.0,0.6433,0.2626,405.911,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38007507.0,Male,-1.0,2,First-Generation student,Other,Never repeated,,1.447,,,,-0.8059,,353.698,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38008011.0,Male,-1.0,2,Second-Generation student,Other,Never repeated,,-2.1346,,,5.0,-0.1665,-0.9134,461.812,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38008309.0,Male,-1.0,2,Second-Generation student,Other,Never repeated,,-0.1002,,,5.0,0.1911,-0.4759,523.621,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38008776.0,Female,0.0,2,Native student,Italian,Never repeated,0.1399,-1.7015,0.6102,1.2226,6.0,0.4536,-0.3442,512.786,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38008998.0,Female,0.0,2,Native student,Italian,Never repeated,,,,,5.0,-0.8428,-1.269,427.025,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38009009.0,Female,0.0,2,Native student,Italian,Never repeated,-0.3815,-1.0693,0.7687,0.127,7.0,0.7767,-0.1428,449.138,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38009292.0,Female,0.0,2,Native student,Italian,Never repeated,,-2.9095,,,3.0,-0.9657,-1.072,392.95,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38009346.0,Female,0.0,2,Native student,Italian,Never repeated,-1.0643,-0.5635,0.1627,0.9816,10.0,-0.6365,-0.7091,431.232,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38010074.0,Female,0.0,2,Second-Generation student,Italian,Never repeated,-0.9087,-0.3322,1.5677,0.0168,8.0,-0.9565,-0.61,449.453,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38010266.0,Female,0.0,2,Native student,Italian,Never repeated,,-0.3322,,,3.0,-0.0696,-1.6135,431.807,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38010366.0,Female,0.0,2,Native student,Italian,Never repeated,,-1.3627,,,8.0,0.4038,0.5399,388.151,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38010965.0,Male,0.0,2,Native student,Italian,Never repeated,,-1.3627,,,7.0,0.2429,0.5674,588.068,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38011204.0,Female,-1.0,2,,Other,Repeated at lease once,-0.7058,-0.5635,,,3.0,-0.9547,-1.9556,378.41,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38011211.0,Female,-1.0,2,Native student,Italian,Repeated at lease once,-0.7774,-1.3627,-0.8512,0.9586,7.0,0.0115,-0.3687,360.935,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38012203.0,Female,-1.0,2,Native student,Italian,Repeated at lease once,,-0.5635,,,3.0,0.1089,-1.1601,444.006,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38012991.0,Female,0.0,2,Native student,Italian,Never repeated,,-0.3322,,,5.0,-0.4168,-1.0229,462.078,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38013662.0,Female,0.0,2,Native student,Italian,Never repeated,,-1.7015,,,8.0,0.057,0.1378,525.688,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38013710.0,Female,-1.0,2,Second-Generation student,Italian,Repeated at lease once,-0.3105,-0.3322,-0.2258,0.682,7.0,-1.2935,-0.6761,498.097,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38014134.0,Female,0.0,2,Native student,Italian,Never repeated,,0.1475,,,5.0,0.7767,-0.5172,487.074,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38014466.0,Female,0.0,2,Native student,Italian,Never repeated,-0.124,-0.5635,,,7.0,0.2675,0.1089,465.583,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38014871.0,Male,0.0,2,Native student,Italian,Never repeated,,-0.1002,,,5.0,1.6062,0.8258,466.495,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000180.0,38015005.0,Male,0.0,2,Native student,Other,Never repeated,1.5622,-1.0693,0.5451,0.7606,9.0,-0.2147,-0.3257,427.536,A town (15 000 to about 100 000 people),4.0,No,3.0,Public,302.0,0.8716,4.0811,46.4615,0.1731,-0.8437,-1.4162,2.9412,0.0131,-0.6483,-0.3465,-0.3913,2.0,2.0,0.2015,-0.8953
38000072.0,38000862.0,Male,0.0,2,Native student,Italian,Never repeated,1.1275,1.5558,-0.0956,-1.1495,7.0,0.0236,-0.2654,543.964,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38001087.0,Male,0.0,2,Native student,Italian,Never repeated,-0.7963,-0.5635,-0.2164,1.2675,4.0,0.1218,-0.7196,593.756,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38001396.0,Male,0.0,2,Native student,Italian,Never repeated,,,,,,0.5912,-0.0844,378.799,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38001438.0,Male,-1.0,2,Second-Generation student,Other,Repeated at lease once,,-1.0693,,,5.0,-1.0657,-1.2702,358.185,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38002315.0,Male,0.0,2,Native student,Other,Never repeated,,-0.5635,,,7.0,0.7443,-0.1396,380.946,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38002399.0,Male,0.0,2,Native student,Other,Never repeated,-0.2932,0.4357,0.3516,0.8621,10.0,-0.2781,0.1254,462.186,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38002957.0,Male,0.0,2,Native student,Italian,Never repeated,-0.8518,-1.0693,-0.7519,0.365,7.0,0.3156,0.0476,521.641,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38003476.0,Male,0.0,2,Second-Generation student,Other,Never repeated,,-0.1002,,,5.0,-0.9851,-1.2991,375.851,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38004186.0,Male,0.0,2,Native student,Italian,Never repeated,0.897,-0.3322,-0.0745,-0.2164,9.0,-0.5087,0.6327,385.61,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
38000072.0,38004488.0,Male,0.0,2,Native student,Italian,Never repeated,,,,,6.0,-0.8872,-1.214,342.259,A city (100 000 to about 1 000 000 people),27.0,"Yes, this is mandatory, e.g. based on district or ministry policies",3.0,Private Government-dependent,504.0,0.1062,8.9204,56.0,0.037,0.2569,2.8888,0.303,-0.3163,-0.4526,1.1427,0.83,2.0,2.0,0.3285,-0.5693
