schoolID,studentID,Gender,PROGN,IMMIG,LANGN,REPEAT,BELONG,BULLIED,PERSEVAGR,COOPAGR,STRESAGR,EMOCOAGR,FAMSUP,ANXMAT,ESCS,PV1MATH,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
38000332.0,38001085.0,Female,Academic,Native student,Italian,Never repeated,0.7356,-1.228,0.5321,3.0907,-0.3032,1.3955,0.8142,1.4193,-0.5098,518.733,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38002110.0,Male,Academic,Native student,Italian,Never repeated,-0.1981,-1.228,0.0718,-0.6952,0.7515,0.9286,-0.1899,-0.4577,1.1362,562.72,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38002225.0,Female,Academic,Native student,Italian,Never repeated,-0.3134,-1.228,-0.2455,-0.344,-0.1253,-0.2108,-1.0547,0.1031,0.2248,470.315,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38002849.0,Female,Academic,Native student,Italian,Never repeated,-1.7734,0.299,-0.7442,1.6933,-1.0448,-0.0905,0.3851,1.8003,1.1204,465.374,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38005418.0,Female,Academic,Immig student,Italian,Never repeated,0.9614,-0.391,-0.3473,0.0015,-0.5931,-0.2213,-0.2668,0.7774,-0.3652,549.136,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38005578.0,Female,Academic,Native student,Italian,Never repeated,-0.0328,0.1902,1.4582,0.0343,-0.1785,0.1673,-0.1919,-2.382,1.0757,491.574,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38006063.0,Female,Academic,Native student,Italian,Repeated at lease once,-0.4375,-1.228,-0.0462,-0.5851,0.643,0.7724,-0.9293,0.1748,-1.6998,438.076,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38006135.0,Female,Academic,Native student,Other,Never repeated,0.5159,-1.228,0.0895,0.0328,0.3817,0.6637,-0.3101,0.1748,-1.0356,431.943,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38006366.0,Female,Academic,Immig student,Other,Never repeated,-0.0437,-0.391,-1.4557,0.5321,-0.4161,-1.115,-0.5139,0.6647,-0.1012,413.394,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38006740.0,Female,Academic,Native student,Italian,Never repeated,0.5453,-0.0259,-0.836,0.1205,-3.4468,1.6052,0.595,-1.6297,-0.1521,432.036,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38006789.0,Female,Academic,Native student,Italian,Never repeated,-1.1903,-0.4588,-0.442,-0.1339,-0.396,-1.0274,-0.1203,0.544,-1.2446,341.383,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38007289.0,Female,Academic,Native student,Italian,Never repeated,-0.3261,-0.391,1.0411,0.4547,-0.4481,-0.5689,-1.3854,0.7774,-0.594,490.384,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38007450.0,Female,Academic,Native student,Italian,Never repeated,-0.7635,0.3637,-0.1364,1.6154,-1.427,-0.2238,-0.0611,1.0112,-0.325,460.881,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38007960.0,Female,Academic,Native student,Italian,Repeated at lease once,0.095,-1.228,0.3602,-0.2689,-0.4383,-0.8747,1.5711,0.6566,-0.0351,340.29,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38008699.0,Female,Academic,Immig student,Italian,Repeated at lease once,-0.1871,-1.228,-1.933,0.5519,-0.8191,-0.1067,-0.6247,1.9397,-1.9772,411.32,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38009331.0,Female,Academic,Native student,Other,Never repeated,0.6428,0.3631,-0.2783,0.2633,-1.0181,-0.9545,-0.3519,-0.2045,-0.4433,502.554,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38009770.0,Female,Academic,Immig student,Other,Never repeated,-0.4375,0.0959,0.2438,0.4922,-0.6111,-0.6293,-1.3981,2.6109,-1.7328,381.597,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38010325.0,Female,Academic,Immig student,Other,Repeated at lease once,0.5948,0.9717,-0.8117,0.6575,0.175,0.2568,-1.1736,1.8354,-2.3715,344.71,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38011501.0,Female,Academic,Native student,Italian,Never repeated,1.4693,-0.391,0.5878,-0.0869,0.2826,0.7755,1.7465,0.051,-0.9482,440.734,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38012606.0,Female,Academic,Native student,Italian,Never repeated,-0.7711,0.5504,-0.7622,-0.7987,-1.2365,-1.3775,-1.4302,-0.0423,0.5527,494.956,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000332.0,38012684.0,Female,Academic,Native student,Italian,Never repeated,-0.4986,-1.228,-0.2113,-0.3023,-0.0975,0.9201,0.7146,-0.9979,-0.6707,501.535,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,No,Yes,Public,143.0,0.4355,0.2857,-0.4464,2.0,0.8371,-0.3956,0.9355,16-20 students,A lot of support from education authorities,0.0218,-0.1245,2,Middle
38000328.0,38000656.0,Female,Academic,Native student,Italian,Never repeated,-0.8526,0.1924,-0.4817,-0.8143,-0.7443,-0.8184,-0.5708,-0.9158,1.1205,590.236,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38001166.0,Female,Academic,Native student,Italian,Never repeated,-0.0645,-1.228,-0.3156,0.237,-0.4538,-0.2301,-0.3446,0.1748,-0.6088,524.219,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38001824.0,Male,Academic,Native student,Italian,Never repeated,0.0812,-1.228,-0.605,-0.7383,0.0594,-0.1952,,0.133,1.2071,533.085,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38002322.0,Female,Academic,Native student,Italian,Never repeated,-0.0066,-1.228,1.1844,-0.1358,-0.4748,0.3335,-0.0113,-1.2756,1.0678,546.191,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38002753.0,Female,Academic,Native student,Italian,Never repeated,-2.0019,-1.228,-0.8292,-1.7607,0.5704,0.4557,-1.6212,-0.4577,0.6277,542.765,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38003733.0,Female,Academic,Native student,Italian,Never repeated,-0.2482,-1.228,0.4838,-0.959,-0.2337,-0.8554,-0.9771,0.429,0.0052,503.497,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38004109.0,Female,Academic,Native student,Italian,Never repeated,0.3519,-1.228,0.5719,0.8381,0.34,-0.2041,-0.7862,0.051,1.0098,482.214,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38004158.0,Male,Academic,Native student,Italian,Never repeated,-0.7204,-0.3264,-0.0186,-1.0435,-0.3857,-0.1032,0.0057,0.6647,0.9379,553.571,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38004653.0,Female,Academic,Native student,Italian,Never repeated,0.1999,-1.228,0.1558,-0.8175,-1.1858,-2.0015,0.5087,-0.1371,0.5205,569.832,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38005656.0,Male,Academic,Immig student,Other,Never repeated,0.2442,1.7318,-0.6649,-0.6037,0.1517,-0.1262,,1.0112,-1.5583,511.041,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38005755.0,Female,Academic,Native student,Italian,Never repeated,-0.9828,1.1601,-0.0125,-1.0426,-0.1341,0.025,0.9,-0.0423,-0.8837,527.964,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38006072.0,Female,Academic,Native student,Other,Never repeated,-1.0337,-0.0351,-0.9288,-0.2608,0.297,-0.0882,,,-1.0315,452.233,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38006132.0,Female,Academic,Native student,Italian,Never repeated,-0.1551,0.2988,-0.4922,-0.1572,-0.9259,-0.8437,0.5754,0.6566,0.6754,519.771,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38006555.0,Female,Academic,Immig student,Other,Never repeated,-0.1744,-1.228,0.22,0.6306,-0.2271,-0.3463,-0.0059,1.4193,-0.4603,411.523,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38007376.0,Female,Academic,Native student,Other,Never repeated,-0.3397,0.1361,0.3819,-0.3102,-0.6666,-0.8763,-0.7264,0.7889,0.2651,489.221,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38007448.0,Male,Academic,Native student,Italian,Never repeated,0.6751,1.3146,0.283,0.425,-0.2022,0.5032,1.5936,0.3378,0.8398,397.029,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38007595.0,Female,Academic,Native student,Italian,Never repeated,-1.5681,1.0923,-0.4136,-0.8882,-3.3144,-1.3275,0.6232,1.0161,-0.3492,384.861,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38008085.0,Male,Academic,Native student,Italian,Never repeated,-0.7169,0.1523,-0.3875,-0.1796,,,-2.1595,-0.2758,0.1355,377.839,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38008414.0,Female,Academic,Native student,Italian,Never repeated,2.7308,-1.228,-1.5568,-0.2511,-0.5838,-0.022,-0.8276,1.4533,-0.2939,444.521,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38008779.0,Female,Academic,Immig student,Other,Never repeated,-0.0536,-0.267,-0.5408,-0.5203,-3.3752,0.939,0.092,2.5429,-1.2088,450.834,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38008999.0,Male,Academic,Native student,Italian,Never repeated,-0.3261,-1.228,-1.1812,0.2846,0.3039,0.4774,1.4365,-1.5486,0.3319,586.805,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38009782.0,Female,Academic,Native student,Italian,Never repeated,-0.0909,-1.228,0.2612,-1.0435,0.0309,0.1383,1.6909,0.8918,1.2384,428.009,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38010897.0,Female,Academic,Native student,Other,Never repeated,-0.7824,0.1361,0.683,-1.9011,-2.8434,-0.1469,0.1086,-2.3868,-0.963,467.136,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38011093.0,Female,Academic,Native student,Italian,Never repeated,0.3988,0.0536,-0.1336,0.2135,0.3309,-0.1511,,,-0.156,469.359,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38011362.0,Female,Academic,Native student,Italian,Never repeated,-0.6152,-1.228,-0.7419,-0.7788,-0.4807,-0.0066,-0.184,-0.0394,-0.1644,485.024,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38012309.0,Female,Academic,Native student,Other,Never repeated,0.2442,-1.228,-0.1408,-0.3162,0.3829,-0.4879,-0.3952,-0.3744,0.006,533.254,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38012738.0,Female,Academic,Native student,Other,Repeated at lease once,-0.1484,0.299,-0.9902,0.4146,-0.4285,-0.4578,0.2916,0.4252,1.4795,518.093,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38013001.0,Male,Academic,Native student,Italian,Never repeated,1.1073,-1.228,-0.291,-0.2585,0.5618,0.2373,-0.2244,-0.0575,0.2063,528.283,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38014730.0,Female,Academic,Native student,Other,Never repeated,-0.471,0.4836,-0.0545,-0.3026,-0.6789,-0.1296,-0.5832,0.1031,0.3955,581.063,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38014735.0,Female,Academic,Native student,Italian,Never repeated,-0.338,-0.267,-0.6696,-0.9483,0.0733,-0.1589,1.7247,-0.9755,1.4015,435.26,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38015026.0,Female,Academic,Native student,Italian,Never repeated,1.4416,-1.228,0.2908,4.1058,0.2306,-0.5466,-1.0195,-0.9755,-0.3175,435.887,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000328.0,38015108.0,Female,Academic,Native student,Italian,Never repeated,-0.9361,-0.4588,-0.8441,-0.517,-1.7387,-0.1439,-0.2835,2.5429,0.6397,460.605,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,No,For some classes,Yes,Yes,Public,1219.0,0.7111,0.3721,1.1243,0.9959,1.3405,-0.0768,0.933,16-20 students,Some support from education authorities,0.7965,-0.5951,1,Middle
38000038.0,38000663.0,Female,Academic,Native student,Italian,Never repeated,-0.4861,0.0536,-0.1282,0.3121,-0.4154,0.2959,-0.2149,0.6387,-0.3283,509.864,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38001424.0,Female,Academic,Native student,Italian,Never repeated,-0.3485,-1.228,-0.8097,-0.5848,-0.1638,0.0019,-0.411,1.1417,0.1248,394.06,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38001529.0,Female,Academic,Native student,Italian,Never repeated,0.0311,-1.228,-0.4947,0.1061,-2.8784,-1.1816,0.902,2.6149,0.5111,467.765,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38002711.0,Female,Academic,Native student,Italian,Never repeated,-0.4839,0.6017,-0.0006,-0.4391,-3.3695,-1.4335,-0.0159,-2.3558,0.058,499.683,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38003222.0,Male,Academic,Native student,Italian,Repeated at lease once,-0.3485,-1.228,-0.3293,1.4211,0.4089,0.0983,-0.181,-0.2885,-1.0493,433.648,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38003470.0,Female,Academic,Native student,Italian,Never repeated,-0.7523,-0.4588,-0.4888,-0.055,-0.9231,-1.6177,0.482,2.5078,0.1448,456.403,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38003682.0,Female,Academic,Native student,Italian,Never repeated,-1.0354,1.0293,-1.0942,-0.2207,-0.4114,-0.1496,0.0316,0.4252,0.8971,409.056,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38003771.0,Female,Academic,Native student,Italian,Never repeated,-0.9417,-0.267,-0.0234,-0.8049,1.0728,0.0636,-0.5288,1.4193,0.2935,502.37,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
38000038.0,38003920.0,Male,Academic,Native student,Italian,Never repeated,-1.28,0.0959,0.043,-0.6771,-1.501,-0.4495,-0.2082,2.6149,0.2356,465.657,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,867.0,0.1929,0.4762,-0.966,0.2825,-1.4551,-1.1214,-0.3913,16-20 students,Some support from education authorities,0.0218,-0.054,2,Low
